442.946	4277
443.036	4341
443.127	4275
443.217	4245
443.307	4359
443.398	4386
443.488	4359
443.578	4360
443.668	4377
443.759	4381
443.849	4447
443.939	4420
444.03	4433
444.12	4482
444.21	4451
444.301	4468
444.391	4501
444.481	4533
444.572	4543
444.662	4551
444.752	4551
444.842	4490
444.933	4512
445.023	4573
445.113	4531
445.204	4610
445.294	4596
445.384	4608
445.475	4594
445.565	4616
445.655	4577
445.745	4654
445.836	4640
445.926	4623
446.016	4615
446.107	4642
446.197	4714
446.287	4689
446.378	4685
446.468	4682
446.558	4759
446.648	4745
446.739	4782
446.829	4774
446.919	4826
447.01	4817
447.1	4858
447.19	4808
447.28	4815
447.371	4883
447.461	4873
447.551	4823
447.642	4872
447.732	4900
447.822	4953
447.912	5018
448.003	4979
448.093	4999
448.183	4938
448.274	5000
448.364	4950
448.454	5032
448.544	5060
448.635	5039
448.725	5050
448.815	5036
448.906	5109
448.996	5219
449.086	5114
449.176	5180
449.267	5128
449.357	5208
449.447	5204
449.537	5227
449.628	5156
449.718	5191
449.808	5180
449.899	5251
449.989	5223
450.079	5214
450.169	5187
450.26	5253
450.35	5217
450.44	5289
450.53	5252
450.621	5312
450.711	5250
450.801	5242
450.891	5315
450.982	5279
451.072	5269
451.162	5233
451.253	5300
451.343	5314
451.433	5269
451.523	5294
451.614	5353
451.704	5278
451.794	5279
451.884	5321
451.975	5294
452.065	5281
452.155	5295
452.245	5321
452.336	5332
452.426	5337
452.516	5279
452.606	5315
452.697	5331
452.787	5315
452.877	5360
452.967	5309
453.058	5318
453.148	5369
453.238	5332
453.328	5364
453.419	5322
453.509	5329
453.599	5367
453.689	5380
453.78	5397
453.87	5364
453.96	5283
454.05	5340
454.141	5361
454.231	5362
454.321	5337
454.411	5323
454.501	5329
454.592	5305
454.682	5308
454.772	5352
454.862	5309
454.953	5271
455.043	5324
455.133	5332
455.223	5380
455.314	5320
455.404	5316
455.494	5330
455.584	5285
455.674	5302
455.765	5300
455.855	5281
455.945	5307
456.035	5304
456.126	5262
456.216	5288
456.306	5178
456.396	5246
456.487	5283
456.577	5210
456.667	5224
456.757	5217
456.847	5167
456.938	5215
457.028	5135
457.118	5132
457.208	5168
457.298	5141
457.389	5140
457.479	5139
457.569	5131
457.659	5156
457.75	5102
457.84	5074
457.93	5032
458.02	5032
458.11	5051
458.201	5053
458.291	5004
458.381	5051
458.471	5008
458.561	4986
458.652	4964
458.742	4977
458.832	4983
458.922	4980
459.012	4919
459.103	4947
459.193	4938
459.283	4914
459.373	4937
459.463	4934
459.554	4951
459.644	4951
459.734	4920
459.824	4864
459.914	4918
460.005	4895
460.095	4937
460.185	4847
460.275	4862
460.365	4878
460.456	4868
460.546	4818
460.636	4810
460.726	4858
460.816	4887
460.907	4872
460.997	4796
461.087	4903
461.177	4860
461.267	4833
461.358	4828
461.448	4815
461.538	4841
461.628	4840
461.718	4804
461.808	4835
461.899	4828
461.989	4901
462.079	4864
462.169	4808
462.259	4845
462.35	4822
462.44	4819
462.53	4885
462.62	4769
462.71	4836
462.8	4809
462.891	4846
462.981	4818
463.071	4851
463.161	4848
463.251	4810
463.342	4819
463.432	4813
463.522	4831
463.612	4813
463.702	4821
463.792	4866
463.883	4833
463.973	4820
464.063	4808
464.153	4807
464.243	4775
464.333	4822
464.424	4818
464.514	4824
464.604	4791
464.694	4851
464.784	4863
464.874	4770
464.965	4766
465.055	4742
465.145	4856
465.235	4836
465.325	4792
465.415	4853
465.505	4844
465.596	4814
465.686	4828
465.776	4830
465.866	4716
465.956	4801
466.046	4798
466.137	4823
466.227	4790
466.317	4822
466.407	4830
466.497	4827
466.587	4823
466.677	4816
466.768	4779
466.858	4791
466.948	4788
467.038	4864
467.128	4827
467.218	4841
467.308	4800
467.399	4845
467.489	4800
467.579	4846
467.669	4852
467.759	4861
467.849	4922
467.939	4845
468.03	4838
468.12	4874
468.21	4917
468.3	4873
468.39	4937
468.48	4923
468.57	4898
468.661	4906
468.751	4873
468.841	4907
468.931	4959
469.021	4918
469.111	4944
469.201	4898
469.292	4948
469.382	4932
469.472	4925
469.562	4967
469.652	4996
469.742	4970
469.832	5006
469.922	4953
470.013	5012
470.103	5042
470.193	4995
470.283	5054
470.373	5043
470.463	5045
470.553	5052
470.643	5121
470.733	5124
470.824	5132
470.914	5181
471.004	5165
471.094	5125
471.184	5149
471.274	5212
471.364	5212
471.454	5186
471.545	5244
471.635	5194
471.725	5210
471.815	5256
471.905	5277
471.995	5300
472.085	5283
472.175	5360
472.265	5367
472.356	5362
472.446	5377
472.536	5288
472.626	5417
472.716	5406
472.806	5450
472.896	5444
472.986	5427
473.076	5429
473.166	5503
473.257	5491
473.347	5571
473.437	5543
473.527	5540
473.617	5528
473.707	5575
473.797	5609
473.887	5625
473.977	5596
474.067	5553
474.158	5595
474.248	5598
474.338	5656
474.428	5622
474.518	5686
474.608	5723
474.698	5722
474.788	5738
474.878	5755
474.968	5816
475.059	5793
475.149	5855
475.239	5855
475.329	5854
475.419	5820
475.509	5856
475.599	5880
475.689	5939
475.779	5957
475.869	5946
475.959	5989
476.049	6028
476.14	6038
476.23	6009
476.32	6027
476.41	6115
476.5	6050
476.59	6039
476.68	6152
476.77	6174
476.86	6217
476.95	6207
477.04	6261
477.13	6203
477.22	6215
477.311	6237
477.401	6255
477.491	6318
477.581	6358
477.671	6374
477.761	6402
477.851	6393
477.941	6435
478.031	6477
478.121	6507
478.211	6509
478.301	6492
478.391	6570
478.481	6597
478.571	6634
478.662	6593
478.752	6620
478.842	6644
478.932	6715
479.022	6741
479.112	6684
479.202	6701
479.292	6703
479.382	6761
479.472	6901
479.562	6821
479.652	6869
479.742	6924
479.832	6888
479.922	6955
480.012	6940
480.102	6959
480.193	7020
480.283	6978
480.373	7061
480.463	7045
480.553	7106
480.643	7172
480.733	7159
480.823	7092
480.913	7134
481.003	7140
481.093	7201
481.183	7341
481.273	7255
481.363	7265
481.453	7372
481.543	7352
481.633	7428
481.723	7359
481.813	7390
481.903	7343
481.993	7458
482.083	7440
482.173	7481
482.264	7493
482.354	7494
482.444	7537
482.534	7517
482.624	7556
482.714	7576
482.804	7539
482.894	7619
482.984	7693
483.074	7691
483.164	7669
483.254	7688
483.344	7672
483.434	7758
483.524	7719
483.614	7740
483.704	7816
483.794	7838
483.884	7757
483.974	7798
484.064	7895
484.154	7855
484.244	7932
484.334	7939
484.424	7950
484.514	7892
484.604	7930
484.694	7928
484.784	7994
484.874	8022
484.964	8045
485.054	8023
485.144	8029
485.234	8108
485.324	8068
485.414	8074
485.504	8139
485.594	8137
485.684	8122
485.774	8102
485.864	8183
485.954	8156
486.045	8205
486.135	8230
486.225	8158
486.315	8160
486.405	8178
486.495	8227
486.585	8236
486.675	8234
486.765	8274
486.855	8277
486.945	8285
487.035	8325
487.125	8332
487.215	8313
487.305	8230
487.395	8313
487.485	8318
487.575	8368
487.665	8406
487.755	8355
487.845	8412
487.935	8352
488.025	8400
488.115	8378
488.205	8354
488.295	8422
488.385	8423
488.475	8440
488.565	8470
488.655	8393
488.745	8440
488.834	8400
488.924	8451
489.014	8474
489.104	8438
489.194	8438
489.284	8405
489.374	8427
489.464	8372
489.554	8417
489.644	8424
489.734	8383
489.824	8406
489.914	8428
490.004	8488
490.094	8454
490.184	8459
490.274	8471
490.364	8514
490.454	8408
490.544	8450
490.634	8402
490.724	8468
490.814	8369
490.904	8396
490.994	8443
491.084	8427
491.174	8456
491.264	8423
491.354	8405
491.444	8372
491.534	8393
491.624	8419
491.714	8350
491.804	8377
491.894	8388
491.984	8352
492.074	8320
492.164	8288
492.254	8385
492.344	8292
492.434	8338
492.524	8341
492.613	8316
492.703	8348
492.793	8286
492.883	8304
492.973	8242
493.063	8254
493.153	8273
493.243	8135
493.333	8246
493.423	8267
493.513	8193
493.603	8231
493.693	8155
493.783	8199
493.873	8200
493.963	8255
494.053	8149
494.143	8157
494.233	8121
494.323	8155
494.413	8083
494.503	8082
494.593	8150
494.682	8108
494.772	8091
494.862	8117
494.952	8122
495.042	8182
495.132	8073
495.222	8080
495.312	8148
495.402	8039
495.492	8010
495.582	8031
495.672	7966
495.762	8004
495.852	7968
495.942	8062
496.032	7937
496.122	7926
496.211	7990
496.301	7913
496.391	7960
496.481	7910
496.571	7932
496.661	7931
496.751	7924
496.841	7874
496.931	7896
497.021	7946
497.111	7874
497.201	7855
497.291	7835
497.381	7835
497.471	7780
497.56	7811
497.65	7804
497.74	7770
497.83	7751
497.92	7765
498.01	7839
498.1	7735
498.19	7730
498.28	7722
498.37	7742
498.46	7641
498.55	7664
498.64	7687
498.729	7735
498.819	7675
498.909	7598
498.999	7623
499.089	7719
499.179	7595
499.269	7656
499.359	7605
499.449	7542
499.539	7561
499.629	7537
499.718	7546
499.808	7542
499.898	7584
499.988	7508
500.078	7437
500.168	7551
500.258	7481
500.348	7479
500.438	7520
500.528	7580
500.618	7439
500.707	7418
500.797	7438
500.887	7467
500.977	7473
501.067	7448
501.157	7495
501.247	7391
501.337	7341
501.427	7403
501.517	7437
501.606	7403
501.696	7340
501.786	7385
501.876	7432
501.966	7386
502.056	7397
502.146	7375
502.236	7382
502.326	7408
502.416	7410
502.505	7300
502.595	7268
502.685	7305
502.775	7310
502.865	7312
502.955	7338
503.045	7350
503.135	7322
503.225	7289
503.314	7347
503.404	7342
503.494	7347
503.584	7276
503.674	7259
503.764	7332
503.854	7303
503.944	7365
504.033	7293
504.123	7402
504.213	7256
504.303	7338
504.393	7326
504.483	7335
504.573	7362
504.663	7284
504.753	7349
504.842	7332
504.932	7265
505.022	7260
505.112	7356
505.202	7352
505.292	7350
505.382	7295
505.471	7353
505.561	7414
505.651	7357
505.741	7320
505.831	7341
505.921	7317
506.011	7314
506.101	7298
506.19	7350
506.28	7357
506.37	7369
506.46	7400
506.55	7413
506.64	7377
506.73	7362
506.819	7402
506.909	7385
506.999	7314
507.089	7371
507.179	7376
507.269	7428
507.359	7342
507.448	7453
507.538	7415
507.628	7424
507.718	7490
507.808	7489
507.898	7488
507.988	7458
508.077	7404
508.167	7490
508.257	7460
508.347	7471
508.437	7502
508.527	7498
508.617	7549
508.706	7580
508.796	7584
508.886	7483
508.976	7522
509.066	7507
509.156	7545
509.245	7572
509.335	7548
509.425	7616
509.515	7584
509.605	7580
509.695	7585
509.785	7618
509.874	7652
509.964	7699
510.054	7707
510.144	7668
510.234	7685
510.324	7753
510.413	7749
510.503	7745
510.593	7806
510.683	7740
510.773	7775
510.863	7799
510.952	7786
511.042	7753
511.132	7850
511.222	7803
511.312	7814
511.401	7843
511.491	7915
511.581	7896
511.671	7925
511.761	7903
511.851	7870
511.94	7936
512.03	7895
512.12	7942
512.21	7958
512.3	8016
512.39	8003
512.479	8038
512.569	8079
512.659	8097
512.749	8112
512.839	8106
512.928	8112
513.018	8085
513.108	8178
513.198	8204
513.288	8216
513.378	8219
513.467	8232
513.557	8236
513.647	8227
513.737	8272
513.827	8294
513.916	8331
514.006	8371
514.096	8371
514.186	8378
514.276	8444
514.365	8484
514.455	8492
514.545	8492
514.635	8474
514.725	8551
514.814	8565
514.904	8582
514.994	8601
515.084	8686
515.174	8607
515.263	8650
515.353	8683
515.443	8763
515.533	8738
515.623	8824
515.712	8801
515.802	8802
515.892	8778
515.982	8853
516.072	8911
516.161	8841
516.251	8804
516.341	8831
516.431	8930
516.521	8856
516.61	8923
516.7	9031
516.79	8952
516.88	9061
516.97	9092
517.059	9036
517.149	9077
517.239	9077
517.329	9082
517.418	9165
517.508	9145
517.598	9210
517.688	9316
517.778	9275
517.867	9308
517.957	9265
518.047	9344
518.137	9308
518.226	9321
518.316	9440
518.406	9415
518.496	9462
518.586	9466
518.675	9569
518.765	9552
518.855	9541
518.945	9498
519.034	9597
519.124	9566
519.214	9617
519.304	9656
519.394	9668
519.483	9733
519.573	9698
519.663	9704
519.753	9766
519.842	9787
519.932	9770
520.022	9851
520.112	9855
520.201	9864
520.291	9891
520.381	9872
520.471	10002
520.56	9926
520.65	9996
520.74	10071
520.83	10011
520.92	9944
521.009	10068
521.099	10108
521.189	10070
521.279	10133
521.368	10203
521.458	10216
521.548	10225
521.638	10221
521.727	10211
521.817	10258
521.907	10314
521.997	10352
522.086	10367
522.176	10372
522.266	10402
522.356	10475
522.445	10485
522.535	10475
522.625	10506
522.715	10541
522.804	10448
522.894	10555
522.984	10539
523.074	10502
523.163	10567
523.253	10600
523.343	10572
523.433	10662
523.522	10731
523.612	10687
523.702	10693
523.791	10612
523.881	10669
523.971	10728
524.061	10651
524.15	10668
524.24	10760
524.33	10823
524.42	10758
524.509	10803
524.599	10908
524.689	10828
524.779	10824
524.868	10864
524.958	10943
525.048	10916
525.137	10952
525.227	10928
525.317	10918
525.407	10950
525.496	11044
525.586	11025
525.676	11115
525.766	11058
525.855	11081
525.945	11165
526.035	11098
526.124	11131
526.214	11063
526.304	11089
526.394	11123
526.483	11049
526.573	11176
526.663	11167
526.752	11214
526.842	11128
526.932	11129
527.022	11188
527.111	11168
527.201	11216
527.291	11229
527.38	11263
527.47	11236
527.56	11327
527.65	11294
527.739	11254
527.829	11318
527.919	11323
528.008	11404
528.098	11456
528.188	11389
528.278	11401
528.367	11354
528.457	11440
528.547	11429
528.636	11415
528.726	11461
528.816	11465
528.905	11464
528.995	11592
529.085	11518
529.175	11554
529.264	11571
529.354	11545
529.444	11588
529.533	11557
529.623	11564
529.713	11626
529.802	11604
529.892	11672
529.982	11595
530.072	11608
530.161	11622
530.251	11496
530.341	11576
530.43	11558
530.52	11585
530.61	11575
530.699	11523
530.789	11622
530.879	11509
530.968	11523
531.058	11548
531.148	11640
531.237	11579
531.327	11664
531.417	11611
531.507	11587
531.596	11622
531.686	11554
531.776	11649
531.865	11660
531.955	11592
532.045	11568
532.134	11560
532.224	11529
532.314	11620
532.403	11536
532.493	11519
532.583	11553
532.672	11588
532.762	11597
532.852	11633
532.941	11596
533.031	11591
533.121	11578
533.21	11544
533.3	11525
533.39	11446
533.479	11588
533.569	11565
533.659	11582
533.748	11625
533.838	11518
533.928	11491
534.017	11535
534.107	11545
534.197	11554
534.286	11568
534.376	11557
534.466	11497
534.555	11614
534.645	11471
534.735	11463
534.824	11452
534.914	11500
535.004	11450
535.093	11435
535.183	11415
535.273	11522
535.362	11438
535.452	11458
535.542	11462
535.631	11470
535.721	11450
535.811	11401
535.9	11352
535.99	11408
536.079	11342
536.169	11394
536.259	11331
536.348	11259
536.438	11246
536.528	11287
536.617	11283
536.707	11266
536.797	11224
536.886	11177
536.976	11192
537.066	11124
537.155	11219
537.245	11066
537.335	11066
537.424	11104
537.514	11081
537.603	11047
537.693	11047
537.783	11036
537.872	11023
537.962	10940
538.052	10921
538.141	10940
538.231	10948
538.321	10928
538.41	10745
538.5	10843
538.589	10782
538.679	10754
538.769	10759
538.858	10683
538.948	10658
539.038	10661
539.127	10736
539.217	10657
539.306	10665
539.396	10675
539.486	10649
539.575	10675
539.665	10612
539.755	10552
539.844	10586
539.934	10609
540.023	10525
540.113	10461
540.203	10476
540.292	10523
540.382	10441
540.472	10516
540.561	10549
540.651	10446
540.74	10444
540.83	10381
540.92	10300
541.009	10330
541.099	10372
541.188	10252
541.278	10321
541.368	10145
541.457	10226
541.547	10205
541.636	10216
541.726	10091
541.816	10125
541.905	10209
541.995	10230
542.085	10045
542.174	10111
542.264	10105
542.353	10065
542.443	10091
542.533	10172
542.622	10077
542.712	9985
542.801	10045
542.891	10041
542.981	9987
543.07	9918
543.16	9994
543.249	9988
543.339	9991
543.429	10009
543.518	9854
543.608	9934
543.697	9905
543.787	9899
543.877	9871
543.966	9903
544.056	9844
544.145	9918
544.235	9832
544.324	9826
544.414	9817
544.504	9829
544.593	9690
544.683	9763
544.772	9735
544.862	9682
544.952	9709
545.041	9744
545.131	9655
545.22	9727
545.31	9635
545.399	9667
545.489	9753
545.579	9690
545.668	9677
545.758	9640
545.847	9672
545.937	9638
546.027	9619
546.116	9566
546.206	9581
546.295	9598
546.385	9646
546.474	9603
546.564	9608
546.654	9625
546.743	9662
546.833	9654
546.922	9602
547.012	9638
547.101	9667
547.191	9597
547.281	9633
547.37	9533
547.46	9504
547.549	9591
547.639	9573
547.728	9637
547.818	9556
547.908	9529
547.997	9637
548.087	9518
548.176	9562
548.266	9561
548.355	9554
548.445	9585
548.534	9493
548.624	9572
548.714	9509
548.803	9596
548.893	9531
548.982	9572
549.072	9516
549.161	9583
549.251	9597
549.34	9589
549.43	9638
549.52	9512
549.609	9562
549.699	9603
549.788	9590
549.878	9628
549.967	9580
550.057	9618
550.146	9634
550.236	9612
550.326	9618
550.415	9588
550.505	9636
550.594	9687
550.684	9624
550.773	9653
550.863	9632
550.952	9703
551.042	9671
551.131	9625
551.221	9739
551.31	9688
551.4	9668
551.49	9717
551.579	9636
551.669	9725
551.758	9757
551.848	9676
551.937	9708
552.027	9771
552.116	9712
552.206	9750
552.295	9696
552.385	9736
552.474	9758
552.564	9851
552.653	9714
552.743	9839
552.833	9806
552.922	9738
553.012	9775
553.101	9763
553.191	9792
553.28	9795
553.37	9923
553.459	9872
553.549	9902
553.638	9902
553.728	9929
553.817	9867
553.907	10011
553.996	9982
554.086	9966
554.175	9936
554.265	9990
554.354	9940
554.444	10001
554.533	9952
554.623	9966
554.713	10040
554.802	9940
554.892	10047
554.981	10097
555.071	10045
555.16	10057
555.25	10082
555.339	10110
555.429	10051
555.518	10051
555.608	10087
555.697	10143
555.787	10167
555.876	10182
555.966	10120
556.055	10231
556.145	10212
556.234	10179
556.324	10268
556.413	10250
556.503	10297
556.592	10208
556.682	10252
556.771	10293
556.861	10350
556.95	10290
557.04	10342
557.129	10318
557.219	10370
557.308	10339
557.398	10418
557.487	10476
557.577	10514
557.666	10517
557.756	10475
557.845	10518
557.935	10552
558.024	10503
558.114	10584
558.203	10549
558.293	10649
558.382	10533
558.472	10642
558.561	10650
558.651	10634
558.74	10679
558.829	10732
558.919	10706
559.008	10810
559.098	10659
559.187	10677
559.277	10788
559.366	10744
559.456	10796
559.545	10757
559.635	10887
559.724	10849
559.814	10857
559.903	10951
559.993	10930
560.082	10927
560.172	10977
560.261	10917
560.351	10850
560.44	11021
560.53	11024
560.619	11055
560.709	11091
560.798	11034
560.887	11184
560.977	11056
561.066	11124
561.156	11143
561.245	11173
561.335	11121
561.424	11201
561.514	11246
561.603	11297
561.693	11236
561.782	11359
561.872	11278
561.961	11297
562.051	11295
562.14	11333
562.229	11329
562.319	11385
562.408	11332
562.498	11358
562.587	11486
562.677	11472
562.766	11492
562.856	11499
562.945	11597
563.035	11598
563.124	11565
563.213	11615
563.303	11619
563.392	11645
563.482	11587
563.571	11598
563.661	11698
563.75	11708
563.84	11629
563.929	11839
564.019	11804
564.108	11826
564.197	11838
564.287	11895
564.376	11904
564.466	11933
564.555	11895
564.645	11978
564.734	11982
564.824	11995
564.913	11998
565.002	12054
565.092	12094
565.181	12121
565.271	12102
565.36	12121
565.45	12150
565.539	12134
565.628	12266
565.718	12236
565.807	12213
565.897	12258
565.986	12326
566.076	12342
566.165	12324
566.254	12295
566.344	12339
566.433	12353
566.523	12382
566.612	12432
566.702	12442
566.791	12499
566.88	12479
566.97	12443
567.059	12573
567.149	12618
567.238	12633
567.328	12584
567.417	12644
567.506	12685
567.596	12736
567.685	12809
567.775	12701
567.864	12758
567.954	12807
568.043	12785
568.132	12804
568.222	12846
568.311	12828
568.401	12834
568.49	12903
568.579	12891
568.669	12801
568.758	12897
568.848	12950
568.937	12962
569.027	12959
569.116	12952
569.205	13044
569.295	13102
569.384	13025
569.474	12968
569.563	13125
569.652	13119
569.742	13095
569.831	13095
569.921	13164
570.01	13126
570.099	13105
570.189	13148
570.278	13283
570.368	13270
570.457	13238
570.546	13332
570.636	13310
570.725	13221
570.815	13356
570.904	13295
570.993	13345
571.083	13306
571.172	13405
571.262	13368
571.351	13473
571.44	13403
571.53	13433
571.619	13426
571.709	13435
571.798	13430
571.887	13512
571.977	13477
572.066	13556
572.156	13484
572.245	13571
572.334	13552
572.424	13573
572.513	13559
572.602	13574
572.692	13597
572.781	13535
572.871	13601
572.96	13624
573.049	13700
573.139	13646
573.228	13572
573.318	13741
573.407	13701
573.496	13746
573.586	13718
573.675	13763
573.764	13747
573.854	13724
573.943	13772
574.033	13767
574.122	13838
574.211	13779
574.301	13868
574.39	13813
574.479	13865
574.569	13875
574.658	13888
574.748	13921
574.837	13897
574.926	13799
575.016	13909
575.105	13902
575.194	13987
575.284	14029
575.373	13931
575.462	13982
575.552	13918
575.641	13987
575.731	14014
575.82	14059
575.909	13996
575.999	13993
576.088	14003
576.177	14010
576.267	14083
576.356	13988
576.445	14108
576.535	14077
576.624	14027
576.713	14038
576.803	14037
576.892	13981
576.982	14047
577.071	14025
577.16	14120
577.25	14150
577.339	14087
577.428	14119
577.518	14133
577.607	14172
577.696	14162
577.786	14207
577.875	14259
577.964	14212
578.054	14058
578.143	14217
578.232	14199
578.322	14231
578.411	14149
578.5	14177
578.59	14114
578.679	14222
578.768	14200
578.858	14180
578.947	14186
579.037	14221
579.126	14239
579.215	14266
579.305	14221
579.394	14280
579.483	14292
579.573	14270
579.662	14249
579.751	14262
579.841	14278
579.93	14322
580.019	14303
580.109	14244
580.198	14336
580.287	14324
580.377	14317
580.466	14327
580.555	14321
580.644	14217
580.734	14258
580.823	14221
580.912	14240
581.002	14249
581.091	14332
581.18	14337
581.27	14334
581.359	14328
581.448	14222
581.538	14241
581.627	14260
581.716	14193
581.806	14323
581.895	14269
581.984	14204
582.074	14289
582.163	14248
582.252	14269
582.342	14170
582.431	14263
582.52	14183
582.61	14292
582.699	14332
582.788	14294
582.877	14200
582.967	14268
583.056	14131
583.145	14262
583.235	14321
583.324	14264
583.413	14164
583.503	14159
583.592	14181
583.681	14171
583.771	14165
583.86	14117
583.949	14158
584.038	14086
584.128	14207
584.217	14185
584.306	14200
584.396	14151
584.485	14182
584.574	14180
584.664	14052
584.753	14043
584.842	13982
584.931	14046
585.021	14069
585.11	14084
585.199	14151
585.289	14086
585.378	14112
585.467	14094
585.556	14046
585.646	14053
585.735	14070
585.824	14040
585.914	13943
586.003	14006
586.092	13922
586.182	13873
586.271	13930
586.36	14036
586.449	13958
586.539	13929
586.628	13897
586.717	13887
586.806	13916
586.896	13851
586.985	13814
587.074	13827
587.164	13855
587.253	13860
587.342	13778
587.431	13821
587.521	13805
587.61	13819
587.699	13876
587.789	13781
587.878	13748
587.967	13783
588.056	13722
588.146	13736
588.235	13654
588.324	13615
588.413	13675
588.503	13683
588.592	13649
588.681	13701
588.771	13657
588.86	13683
588.949	13596
589.038	13534
589.128	13640
589.217	13571
589.306	13551
589.395	13569
589.485	13527
589.574	13540
589.663	13446
589.752	13468
589.842	13439
589.931	13489
590.02	13441
590.109	13470
590.199	13372
590.288	13380
590.377	13393
590.467	13388
590.556	13395
590.645	13258
590.734	13313
590.824	13363
590.913	13314
591.002	13251
591.091	13194
591.181	13229
591.27	13296
591.359	13261
591.448	13232
591.538	13204
591.627	13263
591.716	13185
591.805	13199
591.895	13091
591.984	13163
592.073	13126
592.162	13063
592.251	13166
592.341	13185
592.43	13171
592.519	13007
592.608	13046
592.698	12952
592.787	13030
592.876	12963
592.965	12932
593.055	13020
593.144	12903
593.233	12923
593.322	12916
593.412	12898
593.501	12925
593.59	12884
593.679	12870
593.769	12858
593.858	12780
593.947	12783
594.036	12710
594.125	12734
594.215	12656
594.304	12805
594.393	12720
594.482	12650
594.572	12622
594.661	12647
594.75	12745
594.839	12673
594.928	12713
595.018	12615
595.107	12616
595.196	12560
595.285	12648
595.375	12573
595.464	12575
595.553	12601
595.642	12604
595.731	12590
595.821	12587
595.91	12547
595.999	12525
596.088	12560
596.178	12490
596.267	12535
596.356	12495
596.445	12490
596.534	12441
596.624	12550
596.713	12415
596.802	12460
596.891	12495
596.98	12348
597.07	12348
597.159	12415
597.248	12317
597.337	12420
597.426	12420
597.516	12323
597.605	12308
597.694	12301
597.783	12330
597.872	12307
597.962	12234
598.051	12334
598.14	12324
598.229	12326
598.319	12252
598.408	12264
598.497	12308
598.586	12243
598.675	12280
598.764	12260
598.854	12227
598.943	12290
599.032	12176
599.121	12183
599.21	12192
599.3	12183
599.389	12141
599.478	12212
599.567	12270
599.656	12192
599.746	12151
599.835	12133
599.924	12172
600.013	12019
600.102	12103
600.192	12135
600.281	12084
600.37	12133
600.459	12183
600.548	12047
600.637	12100
600.727	12141
600.816	12098
600.905	11973
600.994	12018
601.083	11995
601.173	12076
601.262	12118
601.351	12074
601.44	11997
601.529	11953
601.618	12046
601.708	12030
601.797	12006
601.886	12020
601.975	11981
602.064	11992
602.153	11984
602.243	12027
602.332	12052
602.421	11940
602.51	12041
602.599	11936
602.688	11937
602.778	11947
602.867	11987
602.956	11880
603.045	11896
603.134	12007
603.223	11972
603.313	11913
603.402	11898
603.491	11921
603.58	11846
603.669	11919
603.758	11936
603.848	11902
603.937	11871
604.026	11870
604.115	11914
604.204	11933
604.293	11908
604.383	11854
